[MA4]
[Specimen: 1]










































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































9953 0.000000 9.895992 0.077192
9954 0.000500 26.860549 0.209521
9955 0.001000 38.170253 0.297740
9956 0.001500 40.997679 0.319795
9957 0.002000 46.652532 0.363904
9958 0.002500 55.134810 0.430069
9959 0.003000 63.617089 0.496233
9960 0.003500 74.926793 0.584452
9961 0.004000 83.409072 0.650617
9962 0.004500 91.891350 0.716781
9963 0.005000 94.718776 0.738836
9964 0.005500 103.201055 0.805000
9965 0.006000 114.510760 0.893220
9966 0.006500 131.475316 1.025548
9967 0.007000 145.612447 1.135823
9968 0.007500 154.094726 1.201987
9969 0.008000 162.577004 1.268151
9970 0.008500 171.059283 1.334316
9971 0.009000 188.023840 1.466645
9972 0.009500 202.160970 1.576919
9973 0.010000 199.333544 1.554864
9974 0.010500 202.160970 1.576919
9975 0.011000 216.298101 1.687193
9976 0.011500 238.917511 1.863631
9977 0.012000 247.399789 1.929796
9978 0.012500 247.399789 1.929796
9979 0.013000 261.536920 2.040070
9980 0.013500 278.501477 2.172398
9981 0.014000 289.811181 2.260618
9982 0.014500 312.430591 2.437056
9983 0.015000 332.222574 2.591440
9984 0.015500 332.222574 2.591440
9985 0.016000 349.187131 2.723769
9986 0.016500 380.288819 2.966371
9987 0.017000 377.461392 2.944317
9988 0.017500 374.633966 2.922262
9989 0.018000 405.735654 3.164865
9990 0.018500 425.527637 3.319248
9991 0.019000 417.045359 3.253084
9992 0.019500 425.527637 3.319248
9993 0.020000 453.801899 3.539796
9994 0.020500 459.456751 3.583906
9995 0.021000 453.801899 3.539796
9996 0.021500 476.421308 3.716235
9997 0.022000 484.903587 3.782399
9998 0.022500 484.903587 3.782399
9999 0.023000 496.213291 3.870618
10000 0.023500 513.177848 4.002947
10001 0.024000 510.350422 3.980893
10002 0.024500 527.314979 4.113221
10003 0.025000 544.279536 4.245550
10004 0.025500 541.452110 4.223495
10005 0.026000 549.934388 4.289660
10006 0.026500 561.244093 4.377879
10007 0.027000 575.381224 4.488153
10008 0.027500 578.208650 4.510208
10009 0.028000 586.690928 4.576372
10010 0.028500 595.173207 4.642537
10011 0.029000 603.655485 4.708701
10012 0.029500 623.447468 4.863085
10013 0.030000 637.584599 4.973359
10014 0.030500 640.412025 4.995414
10015 0.031000 651.721730 5.083633
10016 0.031500 671.513713 5.238016
10017 0.032000 677.168566 5.282126
10018 0.032500 674.341139 5.260071
10019 0.033000 682.823418 5.326236
10020 0.033500 702.615401 5.480619
10021 0.034000 705.442827 5.502674
10022 0.034500 708.270253 5.524729
10023 0.035000 730.889663 5.701167
10024 0.035500 739.371941 5.767332
10025 0.036000 728.062236 5.679113
10026 0.036500 733.717089 5.723222
10027 0.037000 750.681646 5.855551
10028 0.037500 739.371941 5.767332
10029 0.038000 733.717089 5.723222
10030 0.038500 759.163924 5.921715
10031 0.039000 759.163924 5.921715
10032 0.039500 742.199367 5.789387
10033 0.040000 756.336498 5.899661
10034 0.040500 770.473629 6.009935
10035 0.041000 753.509072 5.877606
10036 0.041500 750.681646 5.855551
10037 0.042000 776.128481 6.054044
10038 0.042500 761.991350 5.943770
10039 0.043000 742.199367 5.789387
10040 0.043500 764.818776 5.965825
10041 0.044000 784.610760 6.120209
10042 0.044500 764.818776 5.965825
10043 0.045000 770.473629 6.009935
10044 0.045500 781.783333 6.098154
10045 0.046000 773.301055 6.031990
10046 0.046500 761.991350 5.943770
10047 0.047000 776.128481 6.054044
10048 0.047500 793.093038 6.186373
10049 0.048000 778.955907 6.076099
10050 0.048500 773.301055 6.031990
10051 0.049000 787.438186 6.142264
10052 0.049500 781.783333 6.098154
10053 0.050000 767.646203 5.987880
10054 0.050500 776.128481 6.054044
10055 0.051000 778.955907 6.076099
10056 0.051500 767.646203 5.987880
10057 0.052000 761.991350 5.943770
10058 0.052500 764.818776 5.965825
10059 0.053000 759.163924 5.921715
10060 0.053500 759.163924 5.921715
10061 0.054000 756.336498 5.899661
10062 0.054500 753.509072 5.877606
10063 0.055000 756.336498 5.899661
10064 0.055500 747.854220 5.833496
10065 0.056000 736.544515 5.745277
10066 0.056500 736.544515 5.745277
10067 0.057000 736.544515 5.745277
10068 0.057500 719.579958 5.612948
10069 0.058000 708.270253 5.524729
10070 0.058500 713.925106 5.568839
10071 0.059000 713.925106 5.568839
10072 0.059500 696.960549 5.436510
10073 0.060000 702.615401 5.480619
10074 0.060500 716.752532 5.590893
10075 0.061000 696.960549 5.436510
10076 0.061500 685.650844 5.348291
10077 0.062000 705.442827 5.502674
10078 0.062500 699.787975 5.458565
10079 0.063000 674.341139 5.260071
10080 0.063500 688.478270 5.370345
10081 0.064000 705.442827 5.502674
10082 0.064500 679.995992 5.304181
10083 0.065000 674.341139 5.260071
10084 0.065500 702.615401 5.480619
10085 0.066000 696.960549 5.436510
10086 0.066500 668.686287 5.215962
10087 0.067000 674.341139 5.260071
10088 0.067500 691.305696 5.392400
10089 0.068000 668.686287 5.215962
10090 0.068500 651.721730 5.083633
10091 0.069000 668.686287 5.215962
10092 0.069500 660.204009 5.149797
10093 0.070000 640.412025 4.995414
10094 0.070500 651.721730 5.083633
10095 0.071000 657.376582 5.127742
10096 0.071500 631.929747 4.929249
10097 0.072000 626.274895 4.885140
10098 0.072500 640.412025 4.995414
10099 0.073000 623.447468 4.863085
10100 0.073500 606.482911 4.730756
10101 0.074000 623.447468 4.863085
10102 0.074500 623.447468 4.863085
10103 0.075000 592.345781 4.620482
10104 0.075500 603.655485 4.708701
10105 0.076000 620.620042 4.841030
10106 0.076500 592.345781 4.620482
10107 0.077000 583.863502 4.554317
10108 0.077500 614.965190 4.796920
10109 0.078000 595.173207 4.642537
10110 0.078500 569.726371 4.444043
10111 0.079000 592.345781 4.620482
10112 0.079500 595.173207 4.642537
10113 0.080000 564.071519 4.399934
10114 0.080500 575.381224 4.488153
10115 0.081000 600.828059 4.686646
10116 0.081500 575.381224 4.488153
10117 0.082000 558.416667 4.355824
10118 0.082500 589.518355 4.598427
10119 0.083000 592.345781 4.620482
10120 0.083500 566.898945 4.421989
10121 0.084000 575.381224 4.488153
10122 0.084500 589.518355 4.598427
10123 0.085000 572.553798 4.466098
10124 0.085500 561.244093 4.377879
10125 0.086000 575.381224 4.488153
10126 0.086500 569.726371 4.444043
10127 0.087000 547.106962 4.267605
10128 0.087500 566.898945 4.421989
10129 0.088000 581.036076 4.532263
10130 0.088500 549.934388 4.289660
10131 0.089000 544.279536 4.245550
10132 0.089500 572.553798 4.466098
10133 0.090000 561.244093 4.377879
10134 0.090500 541.452110 4.223495
10135 0.091000 564.071519 4.399934
10136 0.091500 566.898945 4.421989
10137 0.092000 549.934388 4.289660
10138 0.092500 552.761814 4.311715
10139 0.093000 575.381224 4.488153
10140 0.093500 558.416667 4.355824
10141 0.094000 541.452110 4.223495
10142 0.094500 569.726371 4.444043
10143 0.095000 586.690928 4.576372
10144 0.095500 564.071519 4.399934
10145 0.096000 572.553798 4.466098
10146 0.096500 600.828059 4.686646
10147 0.097000 592.345781 4.620482
10148 0.097500 589.518355 4.598427
10149 0.098000 614.965190 4.796920
10150 0.098500 620.620042 4.841030
10151 0.099000 606.482911 4.730756
10152 0.099500 617.792616 4.818975
10153 0.100000 629.102321 4.907194
10154 0.100500 620.620042 4.841030
10155 0.101000 631.929747 4.929249
10156 0.101500 646.066878 5.039523
10157 0.102000 637.584599 4.973359
10158 0.102500 634.757173 4.951304
10159 0.103000 651.721730 5.083633
10160 0.103500 646.066878 5.039523
10161 0.104000 629.102321 4.907194
10162 0.104500 643.239452 5.017468
10163 0.105000 657.376582 5.127742
10164 0.105500 648.894304 5.061578
10165 0.106000 648.894304 5.061578
10166 0.106500 665.858861 5.193907
10167 0.107000 665.858861 5.193907
10168 0.107500 654.549156 5.105688
10169 0.108000 665.858861 5.193907
10170 0.108500 677.168566 5.282126
10171 0.109000 663.031435 5.171852
10172 0.109500 663.031435 5.171852
